ticket_custom_field_id,zendesk_ticket_id,field_id,field_value,extracted_at
8787|53413823625115,8787,53413823625115,,2026-08-06T07:59:40.903Z
8787|53413857466651,8787,53413857466651,,2026-08-06T07:59:40.903Z
8787|53413889889179,8787,53413889889179,,2026-08-06T07:59:40.903Z
8787|53413889909659,8787,53413889909659,,2026-08-06T07:59:40.903Z
8787|53413906451867,8787,53413906451867,,2026-08-06T07:59:40.903Z
8787|53413906511387,8787,53413906511387,,2026-08-06T07:59:40.903Z
8759|22950764862363,8759,22950764862363,,2026-08-06T07:59:40.903Z
8759|22951106310811,8759,22951106310811,suncheck,2026-08-06T07:59:40.903Z
8759|22986688179995,8759,22986688179995,,2026-08-06T07:59:40.903Z
8759|23570126394907,8759,23570126394907,problema,2026-08-06T07:59:40.903Z
8759|34267608050075,8759,34267608050075,,2026-08-06T07:59:40.903Z
8759|39065204608155,8759,39065204608155,,2026-08-06T07:59:40.903Z
8759|40011436329115,8759,40011436329115,,2026-08-06T07:59:40.903Z
8759|43011722643739,8759,43011722643739,,2026-08-06T07:59:40.903Z
8759|43806479792155,8759,43806479792155,,2026-08-06T07:59:40.903Z
8759|43806495652507,8759,43806495652507,,2026-08-06T07:59:40.903Z
8759|46198959369371,8759,46198959369371,,2026-08-06T07:59:40.903Z
8759|46199043039259,8759,46199043039259,,2026-08-06T07:59:40.903Z
8759|49468052627483,8759,49468052627483,,2026-08-06T07:59:40.903Z
8759|50338064550299,8759,50338064550299,,2026-08-06T07:59:40.903Z
8759|50338094524571,8759,50338094524571,,2026-08-06T07:59:40.903Z
8759|51536708125979,8759,51536708125979,,2026-08-06T07:59:40.903Z
8759|53413823625115,8759,53413823625115,,2026-08-06T07:59:40.903Z
8759|53413857466651,8759,53413857466651,,2026-08-06T07:59:40.903Z
8759|53413889889179,8759,53413889889179,,2026-08-06T07:59:40.903Z
8759|53413889909659,8759,53413889909659,,2026-08-06T07:59:40.903Z
8759|53413906451867,8759,53413906451867,,2026-08-06T07:59:40.903Z
8759|53413906511387,8759,53413906511387,,2026-08-06T07:59:40.903Z
8719|22950764862363,8719,22950764862363,,2026-08-06T07:59:40.903Z
8719|22951106310811,8719,22951106310811,suncheck,2026-08-06T07:59:40.903Z
8719|22986688179995,8719,22986688179995,,2026-08-06T07:59:40.903Z
8719|23570126394907,8719,23570126394907,,2026-08-06T07:59:40.903Z
8719|34267608050075,8719,34267608050075,,2026-08-06T07:59:40.903Z
8719|39065204608155,8719,39065204608155,,2026-08-06T07:59:40.903Z
8719|40011436329115,8719,40011436329115,,2026-08-06T07:59:40.903Z
8719|43011722643739,8719,43011722643739,,2026-08-06T07:59:40.903Z
8719|43806479792155,8719,43806479792155,,2026-08-06T07:59:40.903Z
8719|43806495652507,8719,43806495652507,,2026-08-06T07:59:40.903Z
8719|46198959369371,8719,46198959369371,,2026-08-06T07:59:40.903Z
8719|46199043039259,8719,46199043039259,,2026-08-06T07:59:40.903Z
8719|49468052627483,8719,49468052627483,,2026-08-06T07:59:40.903Z
8719|50338064550299,8719,50338064550299,,2026-08-06T07:59:40.903Z
8719|50338094524571,8719,50338094524571,,2026-08-06T07:59:40.903Z
8719|51536708125979,8719,51536708125979,,2026-08-06T07:59:40.903Z
8719|53413823625115,8719,53413823625115,,2026-08-06T07:59:40.903Z
8719|53413857466651,8719,53413857466651,,2026-08-06T07:59:40.903Z
8719|53413889889179,8719,53413889889179,,2026-08-06T07:59:40.903Z
8719|53413889909659,8719,53413889909659,,2026-08-06T07:59:40.903Z
8719|53413906451867,8719,53413906451867,,2026-08-06T07:59:40.903Z
8719|53413906511387,8719,53413906511387,,2026-08-06T07:59:40.903Z
8754|22950764862363,8754,22950764862363,,2026-08-06T07:59:40.903Z
8754|22951106310811,8754,22951106310811,suncheck,2026-08-06T07:59:40.903Z
8754|22986688179995,8754,22986688179995,no,2026-08-06T07:59:40.903Z
8754|23570126394907,8754,23570126394907,requerimiento,2026-08-06T07:59:40.903Z
8754|34267608050075,8754,34267608050075,,2026-08-06T07:59:40.903Z
8754|39065204608155,8754,39065204608155,,2026-08-06T07:59:40.903Z
8754|40011436329115,8754,40011436329115,,2026-08-06T07:59:40.903Z
8754|43011722643739,8754,43011722643739,,2026-08-06T07:59:40.903Z
8754|43806479792155,8754,43806479792155,,2026-08-06T07:59:40.903Z
8754|43806495652507,8754,43806495652507,,2026-08-06T07:59:40.903Z
8754|46198959369371,8754,46198959369371,,2026-08-06T07:59:40.903Z
8754|46199043039259,8754,46199043039259,,2026-08-06T07:59:40.903Z
8754|49468052627483,8754,49468052627483,,2026-08-06T07:59:40.903Z
8754|50338064550299,8754,50338064550299,,2026-08-06T07:59:40.903Z
8754|50338094524571,8754,50338094524571,,2026-08-06T07:59:40.903Z
8754|51536708125979,8754,51536708125979,,2026-08-06T07:59:40.903Z
8754|53413823625115,8754,53413823625115,,2026-08-06T07:59:40.903Z
8754|53413857466651,8754,53413857466651,,2026-08-06T07:59:40.903Z
8754|53413889889179,8754,53413889889179,,2026-08-06T07:59:40.903Z
8754|53413889909659,8754,53413889909659,,2026-08-06T07:59:40.903Z
8754|53413906451867,8754,53413906451867,,2026-08-06T07:59:40.903Z
8754|53413906511387,8754,53413906511387,,2026-08-06T07:59:40.903Z
8800|22950764862363,8800,22950764862363,,2026-08-06T07:59:40.903Z
8800|22951106310811,8800,22951106310811,sistema_ccp,2026-08-06T07:59:40.903Z
8800|22986688179995,8800,22986688179995,si,2026-08-06T07:59:40.903Z
8800|23570126394907,8800,23570126394907,problema,2026-08-06T07:59:40.903Z
8800|34267608050075,8800,34267608050075,,2026-08-06T07:59:40.903Z
8800|39065204608155,8800,39065204608155,,2026-08-06T07:59:40.903Z
8800|40011436329115,8800,40011436329115,,2026-08-06T07:59:40.903Z
8800|43011722643739,8800,43011722643739,,2026-08-06T07:59:40.903Z
8800|43806479792155,8800,43806479792155,,2026-08-06T07:59:40.903Z
8800|43806495652507,8800,43806495652507,,2026-08-06T07:59:40.903Z
8800|46198959369371,8800,46198959369371,,2026-08-06T07:59:40.903Z
8800|46199043039259,8800,46199043039259,,2026-08-06T07:59:40.903Z
8800|49468052627483,8800,49468052627483,,2026-08-06T07:59:40.903Z
8800|50338064550299,8800,50338064550299,,2026-08-06T07:59:40.903Z
8800|50338094524571,8800,50338094524571,,2026-08-06T07:59:40.903Z
8800|51536708125979,8800,51536708125979,,2026-08-06T07:59:40.903Z
8800|53413823625115,8800,53413823625115,,2026-08-06T07:59:40.903Z
8800|53413857466651,8800,53413857466651,,2026-08-06T07:59:40.903Z
8800|53413889889179,8800,53413889889179,,2026-08-06T07:59:40.903Z
8800|53413889909659,8800,53413889909659,,2026-08-06T07:59:40.903Z
8800|53413906451867,8800,53413906451867,,2026-08-06T07:59:40.903Z
8800|53413906511387,8800,53413906511387,,2026-08-06T07:59:40.903Z
8756|22950764862363,8756,22950764862363,apoteca_manager,2026-08-06T07:59:40.903Z
8756|22951106310811,8756,22951106310811,,2026-08-06T07:59:40.903Z
8756|22986688179995,8756,22986688179995,no,2026-08-06T07:59:40.903Z
8756|23570126394907,8756,23570126394907,problema,2026-08-06T07:59:40.903Z
8756|34267608050075,8756,34267608050075,,2026-08-06T07:59:40.903Z
8756|39065204608155,8756,39065204608155,,2026-08-06T07:59:40.903Z
8756|40011436329115,8756,40011436329115,,2026-08-06T07:59:40.903Z
8756|43011722643739,8756,43011722643739,,2026-08-06T07:59:40.903Z
8756|43806479792155,8756,43806479792155,,2026-08-06T07:59:40.903Z
8756|43806495652507,8756,43806495652507,,2026-08-06T07:59:40.903Z
8756|46198959369371,8756,46198959369371,,2026-08-06T07:59:40.903Z
8756|46199043039259,8756,46199043039259,,2026-08-06T07:59:40.903Z
8756|49468052627483,8756,49468052627483,,2026-08-06T07:59:40.903Z
8756|50338064550299,8756,50338064550299,,2026-08-06T07:59:40.903Z
8756|50338094524571,8756,50338094524571,,2026-08-06T07:59:40.903Z
8756|51536708125979,8756,51536708125979,,2026-08-06T07:59:40.903Z
8756|53413823625115,8756,53413823625115,,2026-08-06T07:59:40.903Z
8756|53413857466651,8756,53413857466651,,2026-08-06T07:59:40.903Z
8756|53413889889179,8756,53413889889179,,2026-08-06T07:59:40.903Z
8756|53413889909659,8756,53413889909659,,2026-08-06T07:59:40.903Z
8756|53413906451867,8756,53413906451867,,2026-08-06T07:59:40.903Z
8756|53413906511387,8756,53413906511387,,2026-08-06T07:59:40.903Z
8816|22950764862363,8816,22950764862363,,2026-08-06T07:59:40.903Z
8816|22951106310811,8816,22951106310811,integrity,2026-08-06T07:59:40.903Z
8816|22986688179995,8816,22986688179995,no,2026-08-06T07:59:40.903Z
8816|23570126394907,8816,23570126394907,,2026-08-06T07:59:40.903Z
8816|34267608050075,8816,34267608050075,,2026-08-06T07:59:40.903Z
8816|39065204608155,8816,39065204608155,,2026-08-06T07:59:40.903Z
8816|40011436329115,8816,40011436329115,,2026-08-06T07:59:40.903Z
8816|43011722643739,8816,43011722643739,,2026-08-06T07:59:40.903Z
8816|43806479792155,8816,43806479792155,,2026-08-06T07:59:40.903Z
8816|43806495652507,8816,43806495652507,,2026-08-06T07:59:40.903Z
8816|46198959369371,8816,46198959369371,,2026-08-06T07:59:40.903Z
8816|46199043039259,8816,46199043039259,,2026-08-06T07:59:40.903Z
8816|49468052627483,8816,49468052627483,,2026-08-06T07:59:40.903Z
8816|50338064550299,8816,50338064550299,,2026-08-06T07:59:40.903Z
8816|50338094524571,8816,50338094524571,,2026-08-06T07:59:40.903Z
8816|51536708125979,8816,51536708125979,,2026-08-06T07:59:40.903Z
8816|53413823625115,8816,53413823625115,,2026-08-06T07:59:40.903Z
8816|53413857466651,8816,53413857466651,,2026-08-06T07:59:40.903Z
8816|53413889889179,8816,53413889889179,,2026-08-06T07:59:40.903Z
8816|53413889909659,8816,53413889909659,,2026-08-06T07:59:40.903Z
8816|53413906451867,8816,53413906451867,,2026-08-06T07:59:40.903Z
8816|53413906511387,8816,53413906511387,,2026-08-06T07:59:40.903Z
8788|22950764862363,8788,22950764862363,,2026-08-06T07:59:40.903Z
8788|22951106310811,8788,22951106310811,suncheck,2026-08-06T07:59:40.903Z
8788|22986688179995,8788,22986688179995,,2026-08-06T07:59:40.903Z
8788|23570126394907,8788,23570126394907,,2026-08-06T07:59:40.903Z
8788|34267608050075,8788,34267608050075,,2026-08-06T07:59:40.903Z
8788|39065204608155,8788,39065204608155,,2026-08-06T07:59:40.903Z
8788|40011436329115,8788,40011436329115,,2026-08-06T07:59:40.903Z
8788|43011722643739,8788,43011722643739,,2026-08-06T07:59:40.903Z
8788|43806479792155,8788,43806479792155,,2026-08-06T07:59:40.903Z
8788|43806495652507,8788,43806495652507,,2026-08-06T07:59:40.903Z
8788|46198959369371,8788,46198959369371,,2026-08-06T07:59:40.903Z
8788|46199043039259,8788,46199043039259,,2026-08-06T07:59:40.903Z
8788|49468052627483,8788,49468052627483,,2026-08-06T07:59:40.903Z
8788|50338064550299,8788,50338064550299,,2026-08-06T07:59:40.903Z
8788|50338094524571,8788,50338094524571,,2026-08-06T07:59:40.903Z
8788|51536708125979,8788,51536708125979,,2026-08-06T07:59:40.903Z
8788|53413823625115,8788,53413823625115,,2026-08-06T07:59:40.903Z
8788|53413857466651,8788,53413857466651,,2026-08-06T07:59:40.903Z
8788|53413889889179,8788,53413889889179,,2026-08-06T07:59:40.903Z
8788|53413889909659,8788,53413889909659,,2026-08-06T07:59:40.903Z
8788|53413906451867,8788,53413906451867,,2026-08-06T07:59:40.903Z
8788|53413906511387,8788,53413906511387,,2026-08-06T07:59:40.903Z
8770|22950764862363,8770,22950764862363,,2026-08-06T07:59:40.903Z
8770|22951106310811,8770,22951106310811,braquiterapia,2026-08-06T07:59:40.903Z
8770|22986688179995,8770,22986688179995,no,2026-08-06T07:59:40.903Z
8770|23570126394907,8770,23570126394907,,2026-08-06T07:59:40.903Z
8770|34267608050075,8770,34267608050075,,2026-08-06T07:59:40.903Z
8770|39065204608155,8770,39065204608155,,2026-08-06T07:59:40.903Z
8770|40011436329115,8770,40011436329115,,2026-08-06T07:59:40.903Z
8770|43011722643739,8770,43011722643739,,2026-08-06T07:59:40.903Z
8770|43806479792155,8770,43806479792155,,2026-08-06T07:59:40.903Z
8770|43806495652507,8770,43806495652507,,2026-08-06T07:59:40.903Z
8770|46198959369371,8770,46198959369371,,2026-08-06T07:59:40.903Z
8770|46199043039259,8770,46199043039259,,2026-08-06T07:59:40.903Z
8770|49468052627483,8770,49468052627483,,2026-08-06T07:59:40.903Z
8770|50338064550299,8770,50338064550299,,2026-08-06T07:59:40.903Z
8770|50338094524571,8770,50338094524571,,2026-08-06T07:59:40.903Z
8770|51536708125979,8770,51536708125979,,2026-08-06T07:59:40.903Z
8770|53413823625115,8770,53413823625115,,2026-08-06T07:59:40.903Z
8770|53413857466651,8770,53413857466651,,2026-08-06T07:59:40.903Z
8770|53413889889179,8770,53413889889179,,2026-08-06T07:59:40.903Z
8770|53413889909659,8770,53413889909659,,2026-08-06T07:59:40.903Z
8770|53413906451867,8770,53413906451867,,2026-08-06T07:59:40.903Z
8770|53413906511387,8770,53413906511387,,2026-08-06T07:59:40.903Z
8795|22950764862363,8795,22950764862363,,2026-08-06T07:59:40.903Z
8795|22951106310811,8795,22951106310811,dosisoft,2026-08-06T07:59:40.903Z
8795|22986688179995,8795,22986688179995,no,2026-08-06T07:59:40.903Z
8795|23570126394907,8795,23570126394907,,2026-08-06T07:59:40.903Z
8795|34267608050075,8795,34267608050075,,2026-08-06T07:59:40.903Z
8795|39065204608155,8795,39065204608155,,2026-08-06T07:59:40.903Z
8795|40011436329115,8795,40011436329115,,2026-08-06T07:59:40.903Z
8795|43011722643739,8795,43011722643739,,2026-08-06T07:59:40.903Z
8795|43806479792155,8795,43806479792155,,2026-08-06T07:59:40.903Z
8795|43806495652507,8795,43806495652507,,2026-08-06T07:59:40.903Z
8795|46198959369371,8795,46198959369371,,2026-08-06T07:59:40.903Z
8795|46199043039259,8795,46199043039259,,2026-08-06T07:59:40.903Z
8795|49468052627483,8795,49468052627483,,2026-08-06T07:59:40.903Z
8795|50338064550299,8795,50338064550299,,2026-08-06T07:59:40.903Z
8795|50338094524571,8795,50338094524571,,2026-08-06T07:59:40.903Z
8795|51536708125979,8795,51536708125979,,2026-08-06T07:59:40.903Z
8795|53413823625115,8795,53413823625115,,2026-08-06T07:59:40.903Z
8795|53413857466651,8795,53413857466651,,2026-08-06T07:59:40.903Z
8795|53413889889179,8795,53413889889179,,2026-08-06T07:59:40.903Z
8795|53413889909659,8795,53413889909659,,2026-08-06T07:59:40.903Z
8795|53413906451867,8795,53413906451867,,2026-08-06T07:59:40.903Z
8795|53413906511387,8795,53413906511387,,2026-08-06T07:59:40.903Z
8820|22950764862363,8820,22950764862363,,2026-08-06T07:59:40.903Z
8820|22951106310811,8820,22951106310811,suncheck,2026-08-06T07:59:40.903Z
8820|22986688179995,8820,22986688179995,,2026-08-06T07:59:40.903Z
8820|23570126394907,8820,23570126394907,,2026-08-06T07:59:40.903Z
8820|34267608050075,8820,34267608050075,,2026-08-06T07:59:40.903Z
8820|39065204608155,8820,39065204608155,,2026-08-06T07:59:40.903Z
8820|40011436329115,8820,40011436329115,,2026-08-06T07:59:40.903Z
8820|43011722643739,8820,43011722643739,,2026-08-06T07:59:40.903Z
8820|43806479792155,8820,43806479792155,,2026-08-06T07:59:40.903Z
8820|43806495652507,8820,43806495652507,,2026-08-06T07:59:40.903Z
8820|46198959369371,8820,46198959369371,,2026-08-06T07:59:40.903Z
8820|46199043039259,8820,46199043039259,,2026-08-06T07:59:40.903Z
8820|49468052627483,8820,49468052627483,,2026-08-06T07:59:40.903Z
8820|50338064550299,8820,50338064550299,,2026-08-06T07:59:40.903Z
8820|50338094524571,8820,50338094524571,,2026-08-06T07:59:40.903Z
8820|51536708125979,8820,51536708125979,,2026-08-06T07:59:40.903Z
8820|53413823625115,8820,53413823625115,,2026-08-06T07:59:40.903Z
8820|53413857466651,8820,53413857466651,,2026-08-06T07:59:40.903Z
8820|53413889889179,8820,53413889889179,,2026-08-06T07:59:40.903Z
8820|53413889909659,8820,53413889909659,,2026-08-06T07:59:40.903Z
8820|53413906451867,8820,53413906451867,,2026-08-06T07:59:40.903Z
8820|53413906511387,8820,53413906511387,,2026-08-06T07:59:40.903Z
8843|22950764862363,8843,22950764862363,,2026-08-06T07:59:40.903Z
8843|22951106310811,8843,22951106310811,dosisoft,2026-08-06T07:59:40.903Z
8843|22986688179995,8843,22986688179995,no,2026-08-06T07:59:40.903Z
8843|23570126394907,8843,23570126394907,,2026-08-06T07:59:40.903Z
8843|34267608050075,8843,34267608050075,,2026-08-06T07:59:40.903Z
8843|39065204608155,8843,39065204608155,,2026-08-06T07:59:40.903Z
8843|40011436329115,8843,40011436329115,,2026-08-06T07:59:40.903Z
8843|43011722643739,8843,43011722643739,,2026-08-06T07:59:40.903Z
8843|43806479792155,8843,43806479792155,,2026-08-06T07:59:40.903Z
8843|43806495652507,8843,43806495652507,,2026-08-06T07:59:40.903Z
8843|46198959369371,8843,46198959369371,,2026-08-06T07:59:40.903Z
8843|46199043039259,8843,46199043039259,,2026-08-06T07:59:40.903Z
8843|49468052627483,8843,49468052627483,,2026-08-06T07:59:40.903Z
8843|50338064550299,8843,50338064550299,,2026-08-06T07:59:40.903Z
8843|50338094524571,8843,50338094524571,,2026-08-06T07:59:40.903Z
8843|51536708125979,8843,51536708125979,,2026-08-06T07:59:40.903Z
8843|53413823625115,8843,53413823625115,,2026-08-06T07:59:40.903Z
8843|53413857466651,8843,53413857466651,,2026-08-06T07:59:40.903Z
8843|53413889889179,8843,53413889889179,,2026-08-06T07:59:40.903Z
8843|53413889909659,8843,53413889909659,,2026-08-06T07:59:40.903Z
8843|53413906451867,8843,53413906451867,,2026-08-06T07:59:40.903Z
8843|53413906511387,8843,53413906511387,,2026-08-06T07:59:40.903Z
8812|22950764862363,8812,22950764862363,,2026-08-06T07:59:40.903Z
8812|22951106310811,8812,22951106310811,integrity,2026-08-06T07:59:40.903Z
8812|22986688179995,8812,22986688179995,no,2026-08-06T07:59:40.903Z
8812|23570126394907,8812,23570126394907,,2026-08-06T07:59:40.903Z
8812|34267608050075,8812,34267608050075,,2026-08-06T07:59:40.903Z
8812|39065204608155,8812,39065204608155,,2026-08-06T07:59:40.903Z
8812|40011436329115,8812,40011436329115,,2026-08-06T07:59:40.903Z
8812|43011722643739,8812,43011722643739,,2026-08-06T07:59:40.903Z
8812|43806479792155,8812,43806479792155,,2026-08-06T07:59:40.903Z
8812|43806495652507,8812,43806495652507,,2026-08-06T07:59:40.903Z
8812|46198959369371,8812,46198959369371,,2026-08-06T07:59:40.903Z
8812|46199043039259,8812,46199043039259,,2026-08-06T07:59:40.903Z
8812|49468052627483,8812,49468052627483,,2026-08-06T07:59:40.903Z
8812|50338064550299,8812,50338064550299,,2026-08-06T07:59:40.903Z
8812|50338094524571,8812,50338094524571,,2026-08-06T07:59:40.903Z
8812|51536708125979,8812,51536708125979,,2026-08-06T07:59:40.903Z
8812|53413823625115,8812,53413823625115,,2026-08-06T07:59:40.903Z
8812|53413857466651,8812,53413857466651,,2026-08-06T07:59:40.903Z
8812|53413889889179,8812,53413889889179,,2026-08-06T07:59:40.903Z
8812|53413889909659,8812,53413889909659,,2026-08-06T07:59:40.903Z
8812|53413906451867,8812,53413906451867,,2026-08-06T07:59:40.903Z
8812|53413906511387,8812,53413906511387,,2026-08-06T07:59:40.903Z
8836|22950764862363,8836,22950764862363,,2026-08-06T07:59:40.903Z
8836|22951106310811,8836,22951106310811,braquiterapia,2026-08-06T07:59:40.903Z
8836|22986688179995,8836,22986688179995,no,2026-08-06T07:59:40.903Z
8836|23570126394907,8836,23570126394907,,2026-08-06T07:59:40.903Z
8836|34267608050075,8836,34267608050075,,2026-08-06T07:59:40.903Z
8836|39065204608155,8836,39065204608155,,2026-08-06T07:59:40.903Z
8836|40011436329115,8836,40011436329115,,2026-08-06T07:59:40.903Z
8836|43011722643739,8836,43011722643739,,2026-08-06T07:59:40.903Z
8836|43806479792155,8836,43806479792155,,2026-08-06T07:59:40.903Z
8836|43806495652507,8836,43806495652507,,2026-08-06T07:59:40.903Z
8836|46198959369371,8836,46198959369371,,2026-08-06T07:59:40.903Z
8836|46199043039259,8836,46199043039259,,2026-08-06T07:59:40.903Z
8836|49468052627483,8836,49468052627483,,2026-08-06T07:59:40.903Z
8836|50338064550299,8836,50338064550299,,2026-08-06T07:59:40.903Z
8836|50338094524571,8836,50338094524571,,2026-08-06T07:59:40.903Z
8836|51536708125979,8836,51536708125979,,2026-08-06T07:59:40.903Z
8836|53413823625115,8836,53413823625115,,2026-08-06T07:59:40.903Z
8836|53413857466651,8836,53413857466651,,2026-08-06T07:59:40.903Z
8836|53413889889179,8836,53413889889179,,2026-08-06T07:59:40.903Z
8836|53413889909659,8836,53413889909659,,2026-08-06T07:59:40.903Z
8836|53413906451867,8836,53413906451867,,2026-08-06T07:59:40.903Z
8836|53413906511387,8836,53413906511387,,2026-08-06T07:59:40.903Z
8830|22950764862363,8830,22950764862363,,2026-08-06T07:59:40.903Z
8830|22951106310811,8830,22951106310811,dosisoft,2026-08-06T07:59:40.903Z
8830|22986688179995,8830,22986688179995,no,2026-08-06T07:59:40.903Z
8830|23570126394907,8830,23570126394907,,2026-08-06T07:59:40.903Z
8830|34267608050075,8830,34267608050075,,2026-08-06T07:59:40.903Z
8830|39065204608155,8830,39065204608155,,2026-08-06T07:59:40.903Z
8830|40011436329115,8830,40011436329115,,2026-08-06T07:59:40.903Z
8830|43011722643739,8830,43011722643739,,2026-08-06T07:59:40.903Z
8830|43806479792155,8830,43806479792155,,2026-08-06T07:59:40.903Z
8830|43806495652507,8830,43806495652507,,2026-08-06T07:59:40.903Z
8830|46198959369371,8830,46198959369371,,2026-08-06T07:59:40.903Z
8830|46199043039259,8830,46199043039259,,2026-08-06T07:59:40.903Z
8830|49468052627483,8830,49468052627483,,2026-08-06T07:59:40.903Z
8830|50338064550299,8830,50338064550299,,2026-08-06T07:59:40.903Z
8830|50338094524571,8830,50338094524571,,2026-08-06T07:59:40.903Z
8830|51536708125979,8830,51536708125979,,2026-08-06T07:59:40.903Z
8830|53413823625115,8830,53413823625115,,2026-08-06T07:59:40.903Z
8830|53413857466651,8830,53413857466651,,2026-08-06T07:59:40.903Z
8830|53413889889179,8830,53413889889179,,2026-08-06T07:59:40.903Z
8830|53413889909659,8830,53413889909659,,2026-08-06T07:59:40.903Z
8830|53413906451867,8830,53413906451867,,2026-08-06T07:59:40.903Z
8830|53413906511387,8830,53413906511387,,2026-08-06T07:59:40.903Z
8825|22950764862363,8825,22950764862363,,2026-08-06T07:59:40.903Z
8825|22951106310811,8825,22951106310811,integrity,2026-08-06T07:59:40.903Z
8825|22986688179995,8825,22986688179995,no,2026-08-06T07:59:40.903Z
8825|23570126394907,8825,23570126394907,,2026-08-06T07:59:40.903Z
8825|34267608050075,8825,34267608050075,,2026-08-06T07:59:40.903Z
8825|39065204608155,8825,39065204608155,,2026-08-06T07:59:40.903Z
8825|40011436329115,8825,40011436329115,,2026-08-06T07:59:40.903Z
8825|43011722643739,8825,43011722643739,,2026-08-06T07:59:40.903Z
8825|43806479792155,8825,43806479792155,,2026-08-06T07:59:40.903Z
8825|43806495652507,8825,43806495652507,,2026-08-06T07:59:40.903Z
8825|46198959369371,8825,46198959369371,,2026-08-06T07:59:40.903Z
8825|46199043039259,8825,46199043039259,,2026-08-06T07:59:40.903Z
8825|49468052627483,8825,49468052627483,,2026-08-06T07:59:40.903Z
8825|50338064550299,8825,50338064550299,,2026-08-06T07:59:40.903Z
8825|50338094524571,8825,50338094524571,,2026-08-06T07:59:40.903Z
8825|51536708125979,8825,51536708125979,,2026-08-06T07:59:40.903Z
8825|53413823625115,8825,53413823625115,,2026-08-06T07:59:40.903Z
8825|53413857466651,8825,53413857466651,,2026-08-06T07:59:40.903Z
8825|53413889889179,8825,53413889889179,,2026-08-06T07:59:40.903Z
8825|53413889909659,8825,53413889909659,,2026-08-06T07:59:40.903Z
8825|53413906451867,8825,53413906451867,,2026-08-06T07:59:40.903Z
8825|53413906511387,8825,53413906511387,,2026-08-06T07:59:40.903Z
8848|22950764862363,8848,22950764862363,,2026-08-06T07:59:40.903Z
8848|22951106310811,8848,22951106310811,suncheck,2026-08-06T07:59:40.903Z
8848|22986688179995,8848,22986688179995,,2026-08-06T07:59:40.903Z
8848|23570126394907,8848,23570126394907,,2026-08-06T07:59:40.903Z
8848|34267608050075,8848,34267608050075,,2026-08-06T07:59:40.903Z
8848|39065204608155,8848,39065204608155,,2026-08-06T07:59:40.903Z
8848|40011436329115,8848,40011436329115,,2026-08-06T07:59:40.903Z
8848|43011722643739,8848,43011722643739,,2026-08-06T07:59:40.903Z
8848|43806479792155,8848,43806479792155,,2026-08-06T07:59:40.903Z
8848|43806495652507,8848,43806495652507,,2026-08-06T07:59:40.903Z
8848|46198959369371,8848,46198959369371,,2026-08-06T07:59:40.903Z
8848|46199043039259,8848,46199043039259,,2026-08-06T07:59:40.903Z
8848|49468052627483,8848,49468052627483,,2026-08-06T07:59:40.903Z
8848|50338064550299,8848,50338064550299,,2026-08-06T07:59:40.903Z
8848|50338094524571,8848,50338094524571,,2026-08-06T07:59:40.903Z
8848|51536708125979,8848,51536708125979,,2026-08-06T07:59:40.903Z
8848|53413823625115,8848,53413823625115,,2026-08-06T07:59:40.903Z
8848|53413857466651,8848,53413857466651,,2026-08-06T07:59:40.903Z
8848|53413889889179,8848,53413889889179,,2026-08-06T07:59:40.903Z
8848|53413889909659,8848,53413889909659,,2026-08-06T07:59:40.903Z
8848|53413906451867,8848,53413906451867,,2026-08-06T07:59:40.903Z
8848|53413906511387,8848,53413906511387,,2026-08-06T07:59:40.903Z
8835|22950764862363,8835,22950764862363,,2026-08-06T07:59:40.903Z
8835|22951106310811,8835,22951106310811,braquiterapia,2026-08-06T07:59:40.903Z
8835|22986688179995,8835,22986688179995,no,2026-08-06T07:59:40.903Z
8835|23570126394907,8835,23570126394907,,2026-08-06T07:59:40.903Z
8835|34267608050075,8835,34267608050075,,2026-08-06T07:59:40.903Z
8835|39065204608155,8835,39065204608155,,2026-08-06T07:59:40.903Z
8835|40011436329115,8835,40011436329115,,2026-08-06T07:59:40.903Z
8835|43011722643739,8835,43011722643739,,2026-08-06T07:59:40.903Z
8835|43806479792155,8835,43806479792155,,2026-08-06T07:59:40.903Z
8835|43806495652507,8835,43806495652507,,2026-08-06T07:59:40.903Z
8835|46198959369371,8835,46198959369371,,2026-08-06T07:59:40.903Z
8835|46199043039259,8835,46199043039259,,2026-08-06T07:59:40.903Z
8835|49468052627483,8835,49468052627483,,2026-08-06T07:59:40.903Z
8835|50338064550299,8835,50338064550299,,2026-08-06T07:59:40.903Z
8835|50338094524571,8835,50338094524571,,2026-08-06T07:59:40.903Z
8835|51536708125979,8835,51536708125979,,2026-08-06T07:59:40.903Z
8835|53413823625115,8835,53413823625115,,2026-08-06T07:59:40.903Z
8835|53413857466651,8835,53413857466651,,2026-08-06T07:59:40.903Z
8835|53413889889179,8835,53413889889179,,2026-08-06T07:59:40.903Z
8835|53413889909659,8835,53413889909659,,2026-08-06T07:59:40.903Z
8835|53413906451867,8835,53413906451867,,2026-08-06T07:59:40.903Z
8835|53413906511387,8835,53413906511387,,2026-08-06T07:59:40.903Z
8741|22950764862363,8741,22950764862363,,2026-08-06T07:59:40.903Z
8741|22951106310811,8741,22951106310811,braquiterapia,2026-08-06T07:59:40.903Z
8741|22986688179995,8741,22986688179995,no,2026-08-06T07:59:40.903Z
8741|23570126394907,8741,23570126394907,,2026-08-06T07:59:40.903Z
